time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
294700,2022-06-17 12:40:46,60.8913477940066,68.673089738458,524.606316,,,632.874036,21.32546,0.671082,1695.81370256,6390.6826192,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,6.71082,0,91.2, -24.3, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-89.9,69,,,,,,,0,32,632.874036,524.606316,14,Waypoint,
294800,2022-06-17 12:40:46,60.8913477942807,68.6730954382274,524.278232,,,632.545952,21.32546,0.7158208,1694.81960804,6391.6668712,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,7.158208,0,91.2, -24.2, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-89.9,69,,,,,,,0,32,632.545952,524.278232,14,Waypoint,
294900,2022-06-17 12:40:46,60.8913477700191,68.6731019506395,524.278232,,,632.545952,21.32546,0.782929,1693.6844374,6392.8479736,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,7.82929,0,91.1, -24.1, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-89.9,69,,,,,,,0,32,632.545952,524.278232,14,Waypoint,
295000,2022-06-17 12:40:46,60.8913477106673,68.6731087053793,524.278232,,,632.545952,21.32546,0.8500372,1692.50989668,6394.029076,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,8.500372,0,91.2, -24.4, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,69,,,,,,,0,32,632.545952,524.278232,14,Waypoint,
295100,2022-06-17 12:40:47,60.8913477007982,68.6731162321861,524.278232,,,632.545952,21.32546,0.9171454,1691.19756068,6395.3742204,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,9.171454,0,91.2, -24.6, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-89.9,69,,,,,,,0,32,632.545952,524.278232,14,Waypoint,
295200,2022-06-17 12:40:47,60.8913476813341,68.6731242447752,524.278232,,,632.545952,21.32546,0.9842536,1689.80320368,6396.7849816,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,9.842536,0,91.2, -24.5, -3.3,1,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,69,,,,,,,0,32,632.545952,524.278232,14,Waypoint,
295300,2022-06-17 12:40:47,60.891347683116,68.6731328209167,524.278232,,,632.545952,21.32546,1.0289924,1688.3038598,6398.3269764,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,10.289924,0,91.1, -24.3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,69,,,,,,,0,32,632.545952,524.278232,14,Waypoint,
295400,2022-06-17 12:40:47,60.8913478961245,68.6731423043781,523.950148,,,632.217868,21.32546,1.0961006,1686.63719308,6400.0002048,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,10.961006,0,91, -24.1, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,69,,,,,,,0,32,632.217868,523.950148,14,Waypoint,
295500,2022-06-17 12:40:47,60.8913479138066,68.6731519242193,523.950148,,,632.217868,21.32546,1.1632088,1684.957403,6401.7062416,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,11.632088,0,91, -24, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,69,,,,,,,0,32,632.217868,523.950148,14,Waypoint,
295600,2022-06-17 12:40:47,60.8913480344977,68.673161061096,524.278232,,,632.545952,21.32546,1.2079476,1683.35307224,6403.3466616,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,12.079476,0,90.9, -24.2, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,69,,,,,,,0,32,632.545952,524.278232,14,Waypoint,
295700,2022-06-17 12:40:47,60.8913480405289,68.6731714834361,523.950148,,,632.217868,21.32546,1.2079476,1681.53548688,6405.183932,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,12.526864,0,90.9, -24.2, -2.7,1,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,69,,,,,,,0,32,632.217868,523.950148,14,Waypoint,
295800,2022-06-17 12:40:47,60.8913480970707,68.6731824777821,523.950148,,,632.217868,21.32546,1.3197946,1679.61291464,6407.1196276,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,13.197946,0,90.9, -24.5, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,69,,,,,,,0,32,632.217868,523.950148,14,Waypoint,
295900,2022-06-17 12:40:47,60.8913480843231,68.673193743197,523.950148,,,632.217868,21.32546,1.3645334,1677.65097232,6409.12094,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,13.645334,0,90.8, -24.5, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,632.217868,523.950148,14,Waypoint,
296000,2022-06-17 12:40:47,60.8913481446344,68.673205417751,523.950148,,,632.217868,21.32546,1.3645334,1675.61028984,6411.2206776,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,14.092722,0,90.8, -24.5, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,632.217868,523.950148,14,Waypoint,
296100,2022-06-17 12:40:48,60.8913481162607,68.6732174794656,523.622064,,,631.889784,21.32546,1.454011,1673.5072714,6413.3532236,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,14.54011,0,90.7, -24.3, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
296200,2022-06-17 12:40:48,60.891348366621,68.6732298156305,523.622064,,,631.889784,21.32546,1.454011,1671.33863616,6415.5513864,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,14.987498,0,90.8, -24.3, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
296300,2022-06-17 12:40:48,60.8913483555183,68.6732426387047,523.622064,,,631.889784,21.32546,1.5434886,1669.10438412,6417.815166,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,15.434886,0,90.8, -24.4, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
296400,2022-06-17 12:40:48,60.8913486251371,68.6732557103056,523.622064,,,631.889784,21.32546,1.5882274,1666.80451528,6420.1445624,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,15.882274,-0.223694,90.8, -24.4, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
296500,2022-06-17 12:40:48,60.8913486282898,68.6732692710702,523.622064,,,631.889784,21.32546,1.6329662,1664.43902964,6422.5395756,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,16.329662,-0.223694,90.7, -24.6, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
296600,2022-06-17 12:40:48,60.8913487165636,68.6732831361532,523.622064,,,631.889784,21.32546,1.677705,1662.01448888,6425.0002056,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,16.77705,-0.223694,90.6, -24.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
296700,2022-06-17 12:40:48,60.891348701897,68.6732974041763,523.622064,,,631.889784,21.32546,1.7224438,1659.52761216,6427.5264524,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,17.224438,-0.223694,90.6, -24.7, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
296800,2022-06-17 12:40:48,60.8913487676911,68.6733121027537,523.622064,,,631.889784,21.32546,1.7671826,1656.96199528,6430.1511244,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,17.671826,-0.223694,90.6, -24.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
296900,2022-06-17 12:40:48,60.8913487262272,68.6733270329511,523.622064,,,631.889784,21.32546,1.8119214,1654.36028916,6432.8086048,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,18.119214,-0.223694,90.6, -24.5, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
297000,2022-06-17 12:40:48,60.8913488009309,68.6733422499969,523.622064,,,631.889784,21.32546,1.8342908,1651.70280876,6435.4988936,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,18.342908,-0.223694,90.6, -24.5, -2,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
297100,2022-06-17 12:40:49,60.8913487467878,68.6733578040471,523.622064,,,631.889784,21.32546,1.8790296,1648.99611576,6438.2547992,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,18.790296,-0.223694,90.5, -24.4, -2.3,1,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
297200,2022-06-17 12:40:49,60.8913487291742,68.6733738388077,523.622064,,,631.889784,21.32546,1.9237684,1646.20084008,6441.10913,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,19.237684,-0.223694,90.6, -24.5, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
297300,2022-06-17 12:40:49,60.8913486705763,68.673389987406,523.622064,,,631.889784,21.32546,1.9461378,1643.3891602,6443.9634608,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,19.461378,-0.223694,90.6, -24.7, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
297400,2022-06-17 12:40:49,60.8913487373299,68.6734062988709,523.622064,,,631.889784,21.32546,1.9908766,1640.54139108,6446.8506,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,19.908766,-0.223694,90.7, -24.7, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
297500,2022-06-17 12:40:49,60.8913487110808,68.6734230036955,523.622064,,,631.889784,21.32546,1.9908766,1637.631286,6449.8361644,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,20.13246,-0.223694,90.7, -24.7, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
297600,2022-06-17 12:40:49,60.8913485439911,68.6734400528507,523.29398,,,631.5617,21.32546,2.0579848,1634.67196832,6452.8545372,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,20.579848,0,90.8, -24.7, -4,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
297700,2022-06-17 12:40:49,60.8913485518041,68.6734573584223,523.29398,,,631.5617,21.32546,2.1027236,1631.65687636,6455.9385268,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,21.027236,0,90.8, -24.7, -4,1,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
297800,2022-06-17 12:40:49,60.8913487432239,68.6734749824012,523.29398,,,631.5617,21.32546,2.125093,1628.57288676,6459.0553248,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,21.25093,0,90.7, -24.8, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
297900,2022-06-17 12:40:49,60.8913488162142,68.6734928774488,523.29398,,,631.5617,21.32546,2.125093,1625.44952708,6462.2377396,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,21.698318,0,90.8, -24.5, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298000,2022-06-17 12:40:49,60.8913490733595,68.6735120895189,523.29398,,,631.5617,21.32546,2.1922012,1622.08338524,6465.6498132,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.447388,21.922012,-0.223694,90.7, -22.1, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298100,2022-06-17 12:40:50,60.89134921701,68.6735306067288,523.29398,,,631.5617,21.32546,2.2145706,1618.84519616,6468.9306532,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.447388,22.145706,-0.447388,90.5, -19.4, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298200,2022-06-17 12:40:50,60.891349334754,68.6735477680316,523.29398,,,631.5617,21.32546,2.23694,1615.84978924,6471.9818344,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.447388,22.3694,-0.447388,90.3, -17.9, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298300,2022-06-17 12:40:50,60.8913494946475,68.6735663494869,523.29398,,,631.5617,21.32546,2.23694,1612.60175764,6475.2626744,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.447388,22.3694,-0.447388,90.3, -17.1, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298400,2022-06-17 12:40:50,60.8913496040988,68.6735851518551,523.29398,,,631.5617,21.32546,2.23694,1609.3176368,6478.6091312,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.447388,22.3694,-0.447388,90.2, -16.6, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298500,2022-06-17 12:40:50,60.8913497454191,68.6736037203489,523.29398,,,631.5617,21.32546,2.23694,1606.07288604,6481.9227796,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.447388,22.3694,-0.447388,90.2, -16.3, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298600,2022-06-17 12:40:50,60.891349867618,68.6736221304846,523.29398,,,631.5617,21.32546,2.23694,1602.85766284,6485.1708112,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,22.3694,-0.223694,90.2, -16, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298700,2022-06-17 12:40:50,60.8913499841284,68.6736405738699,523.29398,,,631.5617,21.32546,2.2145706,1599.6391588,6488.4516512,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,22.145706,-0.223694,90.2, -15.9, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298800,2022-06-17 12:40:50,60.8913499414994,68.6736593029762,523.29398,,,631.5617,21.32546,2.2145706,1596.38128468,6491.7652996,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,22.145706,-0.223694,90.2, -15.9, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
298900,2022-06-17 12:40:50,60.8913500255239,68.6736776488669,522.965896,,,631.233616,21.32546,2.2145706,1593.17918484,6495.0461396,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,22.145706,-0.223694,90.3, -15.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.233616,522.965896,14,Waypoint,
299000,2022-06-17 12:40:50,60.8913502120777,68.6736960026473,522.965896,,,631.233616,21.32546,2.2145706,1589.97052332,6498.2941712,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,22.145706,-0.223694,90.2, -16, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.233616,522.965896,14,Waypoint,
299100,2022-06-17 12:40:51,60.8913503037782,68.6737142504798,522.965896,,,631.233616,21.32546,2.1922012,1586.78810852,6501.5422028,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,21.922012,-0.447388,90.2, -16.1, -2,1,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.233616,522.965896,14,Waypoint,
299200,2022-06-17 12:40:51,60.8913503936284,68.6737327180977,522.965896,,,631.233616,21.32546,2.1922012,1583.56632364,6504.7902344,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,21.922012,-0.447388,90.2, -16.2, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.233616,522.965896,14,Waypoint,
299300,2022-06-17 12:40:51,60.891350473815,68.6737509016852,522.965896,,,631.233616,21.32546,2.1922012,1580.39375136,6508.038266,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,21.922012,-0.447388,90.2, -16.1, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.233616,522.965896,14,Waypoint,
299400,2022-06-17 12:40:51,60.8913505681884,68.6737690086295,522.965896,,,631.233616,21.32546,2.1922012,1577.23758328,6511.2534892,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,21.922012,-0.447388,90.2, -16.1, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.233616,522.965896,14,Waypoint,
299500,2022-06-17 12:40:51,60.8913506317894,68.6737870975401,522.965896,,,631.233616,21.32546,2.1698318,1574.08469604,6514.4687124,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0.223694,21.698318,-0.223694,90.3, -16.3, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.233616,522.965896,14,Waypoint,
299600,2022-06-17 12:40:51,60.8913505670234,68.6738053904567,522.965896,,,631.233616,21.32546,2.1698318,1570.90556208,6517.716744,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.698318,-0.447388,90.2, -16.1, -2,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.233616,522.965896,14,Waypoint,
299700,2022-06-17 12:40:51,60.8913505935466,68.6738234201944,522.965896,,,631.233616,21.32546,2.1698318,1567.7657982,6520.8991588,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.698318,-0.447388,90.2, -15.9, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.233616,522.965896,14,Waypoint,
299800,2022-06-17 12:40:51,60.8913505751791,68.6738411275799,523.29398,,,631.5617,21.32546,2.1698318,1564.68508944,6524.0487652,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.698318,-0.671082,90.3, -16.3, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
299900,2022-06-17 12:40:51,60.8913505927242,68.6738590784202,523.29398,,,631.5617,21.32546,2.1698318,1561.56172976,6527.23118,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.698318,-0.447388,90.2, -16.8, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300000,2022-06-17 12:40:51,60.8913506485807,68.6738770241884,523.29398,,,631.5617,21.32546,2.1698318,1558.43508924,6530.4135948,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.698318,-0.447388,90.3, -16.9, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300100,2022-06-17 12:40:52,60.8913506683875,68.673894915292,523.29398,,,631.5617,21.32546,2.1698318,1555.32157208,6533.5960096,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.698318,-0.447388,90.3, -16.9, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300200,2022-06-17 12:40:52,60.8913506253472,68.6739126959394,523.29398,,,631.5617,21.32546,2.1474624,1552.2310208,6536.745616,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.447388,90.4, -16.9, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300300,2022-06-17 12:40:52,60.8913506424811,68.673930560556,523.29398,,,631.5617,21.32546,2.1474624,1549.12078448,6539.9280308,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.447388,90.4, -16.9, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300400,2022-06-17 12:40:52,60.891350623154,68.673948569442,523.29398,,,631.5617,21.32546,2.1474624,1545.99086312,6543.1104456,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.3, -16.6, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300500,2022-06-17 12:40:52,60.8913506426866,68.6739664453297,523.29398,,,631.5617,21.32546,2.1474624,1542.8806268,6546.2928604,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.3, -16.4, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300600,2022-06-17 12:40:52,60.8913506254842,68.6739856906501,523.29398,,,631.5617,21.32546,2.1474624,1539.53745084,6549.704934,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.4, -15.9, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300700,2022-06-17 12:40:52,60.8913506419327,68.6740036730493,523.29398,,,631.5617,21.32546,2.1474624,1536.40752948,6552.8873488,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.3, -15.7, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-89.9,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300800,2022-06-17 12:40:52,60.8913506200014,68.6740195765032,523.29398,,,631.5617,21.32546,2.1474624,1533.6450622,6555.7088712,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.4, -16.4, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
300900,2022-06-17 12:40:52,60.8913506396711,68.6740373126298,523.29398,,,631.5617,21.32546,2.1474624,1530.5610726,6558.8584776,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.4, -17.1, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
301000,2022-06-17 12:40:52,60.8913504724444,68.6740549681684,523.29398,,,631.5617,21.32546,2.1474624,1527.50332972,6562.008084,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.4, -17.2, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
301100,2022-06-17 12:40:53,60.8913504858087,68.6740726974837,523.29398,,,631.5617,21.32546,2.1474624,1524.41934012,6565.1576904,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.4, -16.9, -2.6,1,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
301200,2022-06-17 12:40:53,60.8913506492661,68.6740904274599,523.29398,,,631.5617,21.32546,2.1474624,1521.325508,6568.3072968,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.447388,90.3, -17, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
301300,2022-06-17 12:40:53,60.8913506745557,68.674108169222,523.29398,,,631.5617,21.32546,2.1474624,1518.2415184,6571.4569032,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.447388,90.4, -17.3, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
301400,2022-06-17 12:40:53,60.8913506317895,68.6741258512476,523.622064,,,631.889784,21.32546,2.1474624,1515.173933,6574.5737012,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.447388,90.4, -17.4, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-89.9,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
301500,2022-06-17 12:40:53,60.8913506289795,68.674143587889,523.622064,,,631.889784,21.32546,2.1474624,1512.0899434,6577.7233076,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.447388,90.4, -17.4, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
301600,2022-06-17 12:40:53,60.8913506924435,68.6741613832374,523.29398,,,631.5617,21.32546,2.1474624,1508.99283044,6580.9057224,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.4, -17.4, -3,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
301700,2022-06-17 12:40:53,60.8913506796274,68.6741791464145,523.29398,,,631.5617,21.32546,2.1474624,1505.90884084,6584.0553288,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.4, -17.1, -3.2,1,0,1024,1024,1024,1024,0,0,0,0,89.5,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
301800,2022-06-17 12:40:53,60.8913506245248,68.6741966351415,523.622064,,,631.889784,21.32546,2.1474624,1502.87406384,6587.1393184,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.5, -17, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.889784,523.622064,14,Waypoint,
301900,2022-06-17 12:40:53,60.8913506096526,68.6742143645055,523.29398,,,631.5617,21.32546,2.1474624,1499.79663592,6590.2889248,18,5,0,635.498708,527.230988,2.348787,1876.72906268,0,21.474624,-0.223694,90.5, -17.1, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,89.6,-90,68,,,,,,,0,32,631.5617,523.29398,14,Waypoint,
